COD_PRODUCTO,COD_CATEGORIA,COD_CLIENTE,COD_PAIS,COD_VENDEDOR,COD_SUCURSAL,Fecha,Cantidad_Vendida,Monto_Vendido,Precio,Comision_Comercial
P00008,C00001,CLI00561,CHI,V00008,SUC00033,30/9/2017,38,1.070.000,"28157,89474",181.900
P00008,C00001,CLI00393,PER,V00013,SUC00036,10/1/2016,31,520.000,"16774,19355",52.000
P00008,C00001,CLI00393,PER,V00013,SUC00036,10/11/2019,31,520.000,"16774,19355",52.000
P00008,C00001,CLI00608,HON,V00024,SUC00021,21/7/2018,29,710.000,"24482,75862",56.800
P00008,C00001,CLI00608,HON,V00024,SUC00021,21/7/2021,29,710.000,"24482,75862",56.800
P00008,C00001,CLI00317,CRI,V00055,SUC00052,13/2/2016,44,980.000,"22272,72727",137.200
P00008,C00001,CLI00317,CRI,V00055,SUC00052,14/12/2019,44,980.000,"22272,72727",137.200
P00008,C00001,CLI00317,CRI,V00055,SUC00052,13/2/2020,44,980.000,"22272,72727",137.200
P00008,C00001,CLI00573,HON,V00034,SUC00062,29/1/2016,4,140.000,35000,12.600
P00008,C00001,CLI00573,HON,V00034,SUC00062,29/11/2019,4,140.000,35000,12.600
P00008,C00001,CLI00426,DOM,V00059,SUC00011,11/8/2016,31,1.050.000,"33870,96774",178.500
P00008,C00001,CLI00426,DOM,V00059,SUC00011,11/8/2020,31,1.050.000,"33870,96774",178.500
P00008,C00001,CLI00339,ECU,V00064,SUC00060,18/10/2019,19,390.000,"20526,31579",50.700
P00008,C00001,CLI00579,URU,V00049,SUC00063,3/7/2016,8,200.000,25000,34.000
P00008,C00001,CLI00205,CRI,V00060,SUC00022,25/1/2017,33,640.000,"19393,93939",89.600
P00008,C00001,CLI00521,COL,V00046,SUC00019,14/3/2019,50,1.150.000,23000,149.500
P00008,C00001,CLI00738,PER,V00009,SUC00055,20/4/2016,35,710.000,"20285,71429",106.500
P00008,C00001,CLI00738,PER,V00009,SUC00055,20/4/2020,35,710.000,"20285,71429",106.500
P00008,C00001,CLI00240,PAR,V00044,SUC00042,1/5/2018,50,890.000,17800,160.200
P00008,C00001,CLI00240,PAR,V00044,SUC00042,1/5/2021,50,890.000,17800,160.200
P00008,C00001,CLI00649,HON,V00006,SUC00030,5/5/2017,37,860.000,"23243,24324",137.600
P00008,C00001,CLI00043,PAR,V00025,SUC00049,22/11/2018,45,960.000,"21333,33333",105.600
P00008,C00001,CLI00043,PAR,V00025,SUC00049,22/11/2020,45,960.000,"21333,33333",105.600
P00008,C00001,CLI00101,PER,V00037,SUC00010,10/12/2018,15,240.000,16000,36.000
P00008,C00001,CLI00309,PER,V00040,SUC00061,9/8/2017,8,200.000,25000,34.000
P00008,C00001,CLI00631,MEX,V00021,SUC00064,17/10/2018,42,850.000,"20238,09524",102.000
P00008,C00001,CLI00322,URU,V00049,SUC00063,13/3/2019,29,930.000,"32068,96552",111.600
P00008,C00001,CLI00171,PAR,V00025,SUC00049,14/2/2017,45,950.000,"21111,11111",161.500
P00008,C00001,CLI00693,HON,V00006,SUC00030,22/7/2018,25,580.000,23200,52.200
P00008,C00001,CLI00693,HON,V00006,SUC00030,22/7/2021,25,580.000,23200,52.200
P00008,C00001,CLI00720,HON,V00057,SUC00015,15/9/2019,20,500.000,25000,50.000
P00008,C00001,CLI00603,MEX,V00014,SUC00048,9/9/2017,36,780.000,"21666,66667",39.000
P00008,C00001,CLI00773,PAR,V00033,SUC00018,4/2/2017,44,710.000,"16136,36364",106.500
P00008,C00001,CLI00457,MEX,V00021,SUC00064,5/4/2017,50,780.000,15600,93.600
P00008,C00001,CLI00143,CRI,V00055,SUC00052,13/1/2019,21,330.000,"15714,28571",33.000
P00008,C00001,CLI00109,CRI,V00055,SUC00052,8/10/2016,43,730.000,"16976,74419",43.800
P00008,C00001,CLI00109,CRI,V00055,SUC00052,8/10/2020,43,730.000,"16976,74419",43.800
P00008,C00001,CLI00109,URU,V00041,SUC00058,2/11/2018,19,300.000,"15789,47368",27.000
P00008,C00001,CLI00109,URU,V00041,SUC00058,2/11/2020,19,300.000,"15789,47368",27.000
P00008,C00001,CLI00400,MEX,V00019,SUC00005,27/5/2017,14,1.340.000,"95714,28571",93.800
P00008,C00001,CLI00396,ESP,V00026,SUC00046,7/9/2019,11,350.000,"31818,18182",49.000
P00008,C00001,CLI00428,MEX,V00021,SUC00064,18/3/2016,44,1.470.000,"33409,09091",220.500
P00008,C00001,CLI00428,MEX,V00021,SUC00064,17/1/2020,44,1.470.000,"33409,09091",220.500
P00008,C00001,CLI00428,MEX,V00021,SUC00064,18/3/2020,44,1.470.000,"33409,09091",220.500
P00008,C00001,CLI00428,PAR,V00002,SUC00047,19/9/2017,33,490.000,"14848,48485",93.100
P00008,C00001,CLI00343,CHI,V00052,SUC00003,6/4/2019,46,1.130.000,"24565,21739",67.800
P00008,C00001,CLI00705,HON,V00020,SUC00032,12/9/2018,25,440.000,17600,83.600
P00008,C00001,CLI00705,HON,V00020,SUC00032,12/9/2021,25,440.000,17600,83.600
P00008,C00001,CLI00304,ECU,V00050,SUC00023,21/9/2017,21,430.000,"20476,19048",34.400
P00008,C00001,CLI00658,CRI,V00060,SUC00022,29/9/2017,10,970.000,97000,184.300
P00008,C00001,CLI00658,URU,V00027,SUC00065,27/10/2019,24,480.000,20000,72.000
P00008,C00001,CLI00758,HON,V00024,SUC00021,12/3/2016,46,960.000,"20869,56522",192.000
P00008,C00001,CLI00758,HON,V00024,SUC00021,11/1/2020,46,960.000,"20869,56522",192.000
P00008,C00001,CLI00758,HON,V00024,SUC00021,12/3/2020,46,960.000,"20869,56522",192.000
P00008,C00001,CLI00677,COL,V00031,SUC00054,24/12/2016,11,300.000,"27272,72727",15.000
P00008,C00001,CLI00748,ARG,V00042,SUC00043,4/11/2017,35,870.000,"24857,14286",104.400
P00008,C00001,CLI00618,ECU,V00007,SUC00002,25/9/2016,8,200.000,25000,24.000
P00008,C00001,CLI00618,ECU,V00007,SUC00002,25/9/2020,8,200.000,25000,24.000
P00008,C00001,CLI00770,HON,V00006,SUC00030,2/9/2018,34,820.000,"24117,64706",82.000
P00008,C00001,CLI00770,HON,V00006,SUC00030,2/9/2021,34,820.000,"24117,64706",82.000
P00008,C00001,CLI00770,MEX,V00047,SUC00056,24/11/2017,41,1.010.000,"24634,14634",121.200
P00008,C00001,CLI00770,MEX,V00014,SUC00048,23/11/2016,49,1.100.000,"22448,97959",132.000
P00008,C00001,CLI00770,MEX,V00019,SUC00005,15/8/2017,23,2.330.000,"101304,3478",442.700
P00008,C00001,CLI00602,CHI,V00062,SUC00020,31/5/2019,27,650.000,"24074,07407",97.500
P00008,C00001,CLI00602,ECU,V00007,SUC00002,22/1/2016,32,3.130.000,"97812,5",469.500
P00008,C00001,CLI00602,ECU,V00007,SUC00002,22/11/2019,32,3.130.000,"97812,5",469.500
P00008,C00001,CLI00535,HON,V00034,SUC00062,27/5/2018,17,260.000,"15294,11765",46.800
P00008,C00001,CLI00535,HON,V00034,SUC00062,27/5/2021,17,260.000,"15294,11765",46.800
P00008,C00001,CLI00407,CHI,V00008,SUC00033,28/6/2016,46,920.000,20000,92.000
P00008,C00001,CLI00192,COL,V00051,SUC00001,28/5/2018,6,120.000,20000,"0,96"
P00008,C00001,CLI00192,COL,V00051,SUC00001,28/5/2021,6,120.000,20000,"0,96"
P00008,C00001,CLI00681,COL,V00051,SUC00001,26/7/2016,32,660.000,20625,59.400
P00008,C00001,CLI00678,COL,V00046,SUC00019,12/12/2017,8,150.000,18750,22.500
P00008,C00001,CLI00678,COL,V00046,SUC00019,12/12/2020,8,150.000,18750,22.500
P00008,C00001,CLI00780,ARG,V00017,SUC00045,27/2/2017,27,600.000,"22222,22222",42.000
P00008,C00001,CLI00167,MEX,V00048,SUC00053,19/11/2018,34,3.270.000,"96176,47059",163.500
P00008,C00001,CLI00167,MEX,V00048,SUC00053,19/11/2020,34,3.270.000,"96176,47059",163.500
P00008,C00001,CLI00477,CRI,V00055,SUC00052,7/7/2016,8,190.000,23750,15.200
P00008,C00001,CLI00038,CHI,V00052,SUC00003,18/7/2018,38,840.000,"22105,26316",134.400
P00008,C00001,CLI00038,CHI,V00052,SUC00003,18/7/2021,38,840.000,"22105,26316",134.400
P00008,C00001,CLI00201,GUA,V00005,SUC00013,14/2/2019,44,880.000,20000,44.000
P00008,C00001,CLI00120,URU,V00010,SUC00034,22/1/2017,39,880.000,"22564,10256",140.800
P00008,C00001,CLI00452,COL,V00039,SUC00012,19/1/2018,15,320.000,"21333,33333",48.000
P00008,C00001,CLI00452,COL,V00039,SUC00012,19/1/2021,15,320.000,"21333,33333",48.000
P00008,C00001,CLI00081,HON,V00024,SUC00021,10/2/2017,10,160.000,16000,24.000
P00008,C00001,CLI00081,PAR,V00043,SUC00009,29/4/2019,14,470.000,"33571,42857",42.300
P00008,C00001,CLI00710,HON,V00024,SUC00021,19/4/2017,26,620.000,"23846,15385",68.200
P00008,C00001,CLI00539,PAR,V00033,SUC00018,25/12/2016,48,770.000,"16041,66667",138.600
P00008,C00001,CLI00470,ESP,V00063,SUC00027,13/11/2017,8,190.000,23750,19.000
P00008,C00001,CLI00470,DOM,V00035,SUC00016,17/6/2019,48,950.000,"19791,66667",190.000
P00008,C00001,CLI00697,PER,V00040,SUC00061,20/10/2017,43,1.150.000,"26744,18605",230.000
P00008,C00001,CLI00725,CHI,V00062,SUC00020,2/3/2016,1,20.000,20000,"0,38"
P00008,C00001,CLI00725,CHI,V00062,SUC00020,1/1/2020,1,20.000,20000,"0,38"
P00008,C00001,CLI00725,CHI,V00062,SUC00020,2/3/2020,1,20.000,20000,"0,38"
P00008,C00001,CLI00318,DOM,V00054,SUC00040,11/4/2018,36,540.000,15000,91.800
P00008,C00001,CLI00318,DOM,V00054,SUC00040,11/4/2021,36,540.000,15000,91.800
P00008,C00001,CLI00213,PAR,V00002,SUC00047,25/10/2017,31,700.000,"22580,64516",56.000
P00008,C00001,CLI00616,CHI,V00023,SUC00059,11/2/2019,44,690.000,"15681,81818",138.000
P00008,C00001,CLI00204,CHI,V00030,SUC00051,7/5/2019,10,170.000,17000,25.500
P00008,C00001,CLI00516,PER,V00038,SUC00035,4/8/2017,14,280.000,20000,22.400
P00008,C00001,CLI00401,ECU,V00064,SUC00060,27/9/2017,26,480.000,"18461,53846",96.000
P00008,C00001,CLI00330,DOM,V00035,SUC00016,17/2/2019,15,310.000,"20666,66667",40.300
P00008,C00001,CLI00094,DOM,V00054,SUC00040,3/1/2017,33,3.160.000,"95757,57576",252.800
P00008,C00001,CLI00425,DOM,V00035,SUC00016,26/11/2018,9,250.000,"27777,77778",20.000
P00008,C00001,CLI00425,DOM,V00035,SUC00016,26/11/2020,9,250.000,"27777,77778",20.000
P00008,C00001,CLI00028,ECU,V00064,SUC00060,10/7/2019,10,200.000,20000,12.000
P00008,C00001,CLI00372,HON,V00006,SUC00030,1/2/2019,31,600.000,"19354,83871",36.000
P00008,C00001,CLI00589,ARG,V00053,SUC00006,21/5/2017,35,560.000,16000,72.800
P00013,C00003,CLI00158,HON,V00006,SUC00030,26/5/2017,43,830.000,"19302,32558",141.100
P00013,C00003,CLI00342,CHI,V00008,SUC00033,6/4/2018,16,170.000,10625,11.900
P00013,C00003,CLI00342,CHI,V00008,SUC00033,6/4/2021,16,-170.000,-10625,11.900
P00013,C00003,CLI00342,URU,V00049,SUC00063,15/5/2018,38,540.000,"14210,52632",81.000
P00013,C00003,CLI00342,URU,V00049,SUC00063,15/5/2021,38,540.000,"14210,52632",81.000
P00013,C00003,CLI00399,CHI,V00030,SUC00051,2/7/2019,20,240.000,12000,26.400
P00013,C00003,CLI00399,ECU,V00050,SUC00023,27/6/2018,26,400.000,"15384,61538",60.000
P00013,C00003,CLI00399,ECU,V00050,SUC00023,27/6/2021,26,400.000,"15384,61538",60.000
P00013,C00003,CLI00399,PAR,V00033,SUC00018,14/4/2019,4,130.000,32500,19.500
P00013,C00003,CLI00399,PAR,V00025,SUC00049,13/1/2019,30,330.000,11000,56.100
P00013,C00003,CLI00414,ESP,V00063,SUC00027,24/2/2018,46,630.000,"13695,65217",37.800
P00013,C00003,CLI00414,ESP,V00063,SUC00027,24/2/2021,46,630.000,"13695,65217",37.800
P00013,C00003,CLI00724,ECU,V00007,SUC00002,29/3/2017,5,80.000,16000,"0,8"
P00013,C00003,CLI00501,ARG,V00042,SUC00043,2/5/2019,48,780.000,16250,39.000
P00013,C00003,CLI00501,HON,V00020,SUC00032,7/3/2019,10,160.000,16000,22.400
P00013,C00003,CLI00501,MEX,V00048,SUC00053,14/3/2019,45,460.000,"10222,22222",82.800
P00013,C00003,CLI00001,ARG,V00053,SUC00006,10/12/2018,14,160.000,"11428,57143","0,8"
P00013,C00003,CLI00524,CRI,V00001,SUC00031,29/10/2017,39,1.290.000,"33076,92308",129.000
P00013,C00003,CLI00563,CRI,V00001,SUC00031,19/3/2019,24,380.000,"15833,33333",49.400
P00013,C00003,CLI00485,HON,V00057,SUC00015,3/2/2018,46,500.000,"10869,56522",40.000
P00013,C00003,CLI00485,HON,V00057,SUC00015,3/2/2021,46,500.000,"10869,56522",40.000
P00013,C00003,CLI00402,ECU,V00007,SUC00002,20/9/2017,37,400.000,"10810,81081",32.000
P00013,C00003,CLI00704,ECU,V00050,SUC00023,25/5/2019,45,810.000,18000,97.200
P00013,C00003,CLI00704,HON,V00024,SUC00021,24/9/2017,7,100.000,"14285,71429",16.000
P00013,C00003,CLI00468,MEX,V00019,SUC00005,25/7/2016,9,100.000,"11111,11111",10.000
P00013,C00003,CLI00636,HON,V00057,SUC00015,4/10/2019,40,610.000,15250,73.200
P00013,C00003,CLI00199,GUA,V00005,SUC00013,12/8/2016,3,50.000,"16666,66667","0,25"
P00013,C00003,CLI00199,GUA,V00005,SUC00013,12/8/2020,3,50.000,"16666,66667","0,25"
P00013,C00003,CLI00787,MEX,V00014,SUC00048,9/3/2016,21,220.000,"10476,19048",13.200
P00013,C00003,CLI00787,MEX,V00014,SUC00048,8/1/2020,21,220.000,"10476,19048",13.200
P00013,C00003,CLI00787,MEX,V00014,SUC00048,9/3/2020,21,220.000,"10476,19048",13.200
P00013,C00003,CLI00604,ECU,V00050,SUC00023,22/7/2017,7,90.000,"12857,14286","0,81"
P00013,C00003,CLI00604,ECU,V00050,SUC00023,22/7/2020,7,90.000,"12857,14286","0,81"
P00013,C00003,CLI00029,ESP,V00061,SUC00014,27/3/2016,25,270.000,10800,24.300
P00013,C00003,CLI00029,ESP,V00061,SUC00014,26/1/2020,25,270.000,10800,24.300
P00013,C00003,CLI00029,ESP,V00061,SUC00014,27/3/2020,25,270.000,10800,24.300
P00013,C00003,CLI00029,DOM,V00004,SUC00041,5/2/2016,23,840.000,"36521,73913",151.200
P00013,C00003,CLI00029,DOM,V00004,SUC00041,6/12/2019,23,840.000,"36521,73913",151.200
P00013,C00003,CLI00029,DOM,V00004,SUC00041,5/2/2020,23,840.000,"36521,73913",151.200
P00013,C00003,CLI00200,COL,V00018,SUC00038,18/2/2019,37,580.000,"15675,67568",110.200
P00013,C00003,CLI00200,MEX,V00047,SUC00056,1/3/2018,21,330.000,"15714,28571",33.000
P00013,C00003,CLI00200,MEX,V00047,SUC00056,1/3/2021,21,330.000,"15714,28571",33.000
P00013,C00003,CLI00434,CRI,V00003,SUC00026,12/3/2018,15,170.000,"11333,33333",32.300
P00013,C00003,CLI00434,CRI,V00003,SUC00026,12/3/2021,15,170.000,"11333,33333",32.300
P00013,C00003,CLI00434,MEX,V00047,SUC00056,12/3/2018,5,180.000,36000,36.000
P00013,C00003,CLI00434,MEX,V00047,SUC00056,12/3/2021,5,180.000,36000,36.000
P00013,C00003,CLI00774,ESP,V00045,SUC00008,31/1/2016,6,100.000,"16666,66667",11.000
P00013,C00003,CLI00774,ESP,V00045,SUC00008,1/12/2019,6,100.000,"16666,66667",11.000
P00013,C00003,CLI00061,HON,V00034,SUC00062,17/11/2017,39,1.320.000,"33846,15385",145.200
P00013,C00003,CLI00009,URU,V00049,SUC00063,18/4/2019,48,580.000,"12083,33333",29.000
P00013,C00003,CLI00664,URU,V00041,SUC00058,8/6/2018,24,420.000,17500,29.400
P00013,C00003,CLI00664,URU,V00041,SUC00058,8/6/2021,24,420.000,17500,29.400
P00013,C00003,CLI00132,ARG,V00053,SUC00006,10/9/2017,4,50.000,12500,10.000
P00013,C00003,CLI00027,CHI,V00008,SUC00033,1/10/2019,49,1.500.000,"30612,2449",180.000
P00013,C00003,CLI00136,COL,V00031,SUC00054,19/9/2017,22,320.000,"14545,45455",64.000
P00013,C00003,CLI00490,CRI,V00055,SUC00052,25/10/2018,37,580.000,"15675,67568",104.400
P00013,C00003,CLI00552,ESP,V00012,SUC00050,17/9/2016,12,130.000,"10833,33333","0,91"
P00013,C00003,CLI00552,ESP,V00012,SUC00050,17/9/2020,12,130.000,"10833,33333","0,91"
P00013,C00003,CLI00552,GUA,V00011,SUC00028,22/4/2017,46,470.000,"10217,3913",51.700
P00013,C00003,CLI00700,PER,V00038,SUC00035,9/10/2018,39,630.000,"16153,84615",37.800
P00013,C00003,CLI00620,ESP,V00012,SUC00050,17/1/2016,24,1.020.000,42500,183.600
P00013,C00003,CLI00620,ESP,V00012,SUC00050,17/11/2019,24,1.020.000,42500,183.600
P00013,C00003,CLI00140,MEX,V00047,SUC00056,17/10/2016,37,470.000,"12702,7027",32.900
P00013,C00003,CLI00140,MEX,V00047,SUC00056,17/10/2020,37,470.000,"12702,7027",32.900
P00013,C00003,CLI00742,ESP,V00063,SUC00027,19/7/2017,1,20.000,20000,"0,16"
P00013,C00003,CLI00742,ESP,V00063,SUC00027,19/7/2020,1,20.000,20000,"0,16"
P00013,C00003,CLI00676,PER,V00037,SUC00010,29/4/2019,6,70.000,"11666,66667","0,98"
P00013,C00003,CLI00676,PER,V00013,SUC00036,10/2/2018,26,270.000,"10384,61538",24.300
P00013,C00003,CLI00676,PER,V00013,SUC00036,10/2/2021,26,270.000,"10384,61538",24.300
P00013,C00003,CLI00429,ECU,V00050,SUC00023,2/4/2018,14,150.000,"10714,28571",30.000
P00013,C00003,CLI00429,ECU,V00050,SUC00023,2/4/2021,14,150.000,"10714,28571",30.000
P00013,C00003,CLI00299,MEX,V00048,SUC00053,10/10/2017,48,770.000,"16041,66667",123.200
P00013,C00003,CLI00098,PER,V00040,SUC00061,19/7/2019,33,550.000,"16666,66667",38.500
P00013,C00003,CLI00098,DOM,V00035,SUC00016,3/9/2018,49,860.000,"17551,02041",51.600
P00013,C00003,CLI00098,DOM,V00035,SUC00016,3/9/2021,49,860.000,"17551,02041",51.600
P00013,C00003,CLI00507,ESP,V00061,SUC00014,12/6/2016,38,550.000,"14473,68421",27.500
P00013,C00003,CLI00655,CRI,V00060,SUC00022,11/1/2016,18,200.000,"11111,11111",32.000
P00013,C00003,CLI00655,CRI,V00060,SUC00022,11/11/2019,18,200.000,"11111,11111",32.000
P00013,C00003,CLI00655,MEX,V00014,SUC00048,18/10/2017,17,180.000,"10588,23529",21.600
P00013,C00003,CLI00284,MEX,V00014,SUC00048,2/3/2018,50,540.000,10800,48.600
P00013,C00003,CLI00284,MEX,V00014,SUC00048,2/3/2021,50,540.000,10800,48.600
P00013,C00003,CLI00585,ESP,V00063,SUC00027,27/7/2016,21,230.000,"10952,38095",27.600
P00013,C00003,CLI00264,CHI,V00052,SUC00003,12/10/2018,18,350.000,"19444,44444",52.500
P00013,C00003,CLI00264,CRI,V00003,SUC00026,28/3/2019,27,750.000,"27777,77778",120.000
P00013,C00003,CLI00276,HON,V00034,SUC00062,7/1/2019,24,250.000,"10416,66667",35.000
P00013,C00003,CLI00276,HON,V00057,SUC00015,21/6/2017,17,180.000,"10588,23529",12.600
P00013,C00003,CLI00276,HON,V00057,SUC00015,21/6/2020,17,180.000,"10588,23529",12.600
P00013,C00003,CLI00337,DOM,V00004,SUC00041,9/10/2018,21,330.000,"15714,28571",39.600
P00013,C00003,CLI00092,PAR,V00025,SUC00049,6/10/2018,43,530.000,"12325,5814",100.700
P00013,C00003,CLI00195,COL,V00051,SUC00001,13/7/2016,45,470.000,"10444,44444",28.200
P00013,C00003,CLI00448,CHI,V00030,SUC00051,3/6/2018,9,290.000,"32222,22222",20.300
P00013,C00003,CLI00448,CHI,V00030,SUC00051,3/6/2021,9,290.000,"32222,22222",20.300
P00013,C00003,CLI00212,CRI,V00055,SUC00052,4/7/2017,39,430.000,"11025,64103",60.200
P00013,C00003,CLI00212,CRI,V00055,SUC00052,4/7/2020,39,430.000,"11025,64103",60.200
P00013,C00003,CLI00695,ESP,V00045,SUC00008,23/7/2018,12,480.000,40000,33.600
P00013,C00003,CLI00695,ESP,V00045,SUC00008,23/7/2021,12,480.000,40000,33.600
P00013,C00003,CLI00014,PER,V00009,SUC00055,25/1/2017,48,1.380.000,28750,124.200
P00013,C00003,CLI00184,COL,V00018,SUC00038,9/10/2017,39,430.000,"11025,64103",77.400
P00013,C00003,CLI00184,HON,V00020,SUC00032,24/7/2018,16,210.000,13125,31.500
P00013,C00003,CLI00184,HON,V00020,SUC00032,24/7/2021,16,210.000,13125,31.500
P00013,C00003,CLI00184,MEX,V00019,SUC00005,15/4/2016,49,810.000,"16530,61224",162.000
P00013,C00003,CLI00184,MEX,V00019,SUC00005,15/4/2020,49,810.000,"16530,61224",162.000
P00013,C00003,CLI00494,DOM,V00028,SUC00044,8/6/2019,32,390.000,"12187,5",62.400
P00013,C00003,CLI00300,CHI,V00062,SUC00020,9/3/2017,42,730.000,"17380,95238",87.600
P00013,C00003,CLI00300,PAR,V00025,SUC00049,13/7/2016,13,140.000,"10769,23077",12.600
P00013,C00003,CLI00300,PAR,V00044,SUC00042,10/4/2018,13,180.000,"13846,15385",19.800
P00013,C00003,CLI00300,PAR,V00044,SUC00042,10/4/2021,13,180.000,"13846,15385",19.800
P00013,C00003,CLI00369,ESP,V00026,SUC00046,28/8/2017,19,220.000,"11578,94737",41.800
P00013,C00003,CLI00762,PAR,V00043,SUC00009,1/3/2017,7,120.000,"17142,85714",13.200
P00013,C00003,CLI00169,DOM,V00054,SUC00040,16/4/2018,19,210.000,"11052,63158",14.700
P00013,C00003,CLI00169,DOM,V00054,SUC00040,16/4/2021,19,210.000,"11052,63158",14.700
P00013,C00003,CLI00129,PER,V00040,SUC00061,12/1/2017,15,250.000,"16666,66667",15.000
P00013,C00003,CLI00654,ARG,V00032,SUC00057,6/11/2017,46,1.360.000,"29565,21739",217.600
P00013,C00003,CLI00654,PAR,V00033,SUC00018,6/11/2017,43,460.000,"10697,67442",41.400
P00013,C00003,CLI00709,CRI,V00060,SUC00022,4/9/2016,5,60.000,12000,"0,78"
P00013,C00003,CLI00709,CRI,V00060,SUC00022,4/9/2020,5,60.000,12000,"0,78"
P00013,C00003,CLI00207,URU,V00041,SUC00058,3/1/2018,9,100.000,"11111,11111",18.000
P00013,C00003,CLI00207,URU,V00041,SUC00058,3/1/2021,9,100.000,"11111,11111",18.000
P00013,C00003,CLI00782,HON,V00034,SUC00062,23/9/2018,8,180.000,22500,16.200
P00013,C00003,CLI00782,HON,V00034,SUC00062,23/9/2021,8,180.000,22500,16.200
P00013,C00003,CLI00782,PAR,V00025,SUC00049,18/8/2019,36,380.000,"10555,55556",22.800
P00013,C00003,CLI00583,ESP,V00045,SUC00008,7/8/2016,44,500.000,"11363,63636",70.000
P00013,C00003,CLI00583,ESP,V00045,SUC00008,7/8/2020,44,500.000,"11363,63636",70.000
P00013,C00003,CLI00435,ESP,V00061,SUC00014,28/1/2016,3,40.000,"13333,33333","0,64"
P00013,C00003,CLI00435,ESP,V00061,SUC00014,28/11/2019,3,40.000,"13333,33333","0,64"
P00013,C00003,CLI00433,PER,V00038,SUC00035,29/9/2018,37,520.000,"14054,05405",36.400
P00013,C00003,CLI00433,PER,V00038,SUC00035,29/9/2021,37,520.000,"14054,05405",36.400
P00013,C00003,CLI00144,COL,V00031,SUC00054,17/11/2016,14,150.000,"10714,28571",30.000
P00013,C00003,CLI00144,CRI,V00003,SUC00026,14/1/2016,27,290.000,"10740,74074",40.600
P00013,C00003,CLI00144,CRI,V00003,SUC00026,14/11/2019,27,290.000,"10740,74074",40.600
P00013,C00003,CLI00144,PAR,V00044,SUC00042,19/9/2016,7,80.000,"11428,57143",11.200
P00013,C00003,CLI00144,PAR,V00044,SUC00042,19/9/2020,7,80.000,"11428,57143",11.200
P00013,C00003,CLI00714,MEX,V00048,SUC00053,3/3/2019,23,390.000,"16956,52174",54.600
P00013,C00003,CLI00467,COL,V00018,SUC00038,19/6/2016,3,40.000,"13333,33333","0,32"
P00013,C00003,CLI00481,COL,V00039,SUC00012,21/11/2016,5,60.000,12000,"0,72"
P00013,C00003,CLI00729,MEX,V00019,SUC00005,24/1/2016,24,270.000,11250,18.900
P00013,C00003,CLI00729,MEX,V00019,SUC00005,24/11/2019,24,270.000,11250,18.900
P00013,C00003,CLI00771,PER,V00040,SUC00061,8/8/2017,41,590.000,"14390,2439",41.300
P00013,C00003,CLI00107,ESP,V00063,SUC00027,22/10/2019,36,720.000,20000,64.800
P00013,C00003,CLI00295,HON,V00034,SUC00062,27/8/2019,16,250.000,15625,37.500
P00013,C00003,CLI00295,HON,V00020,SUC00032,7/9/2016,28,330.000,"11785,71429",39.600
P00013,C00003,CLI00295,HON,V00020,SUC00032,7/9/2020,28,330.000,"11785,71429",39.600
P00013,C00003,CLI00307,CHI,V00030,SUC00051,7/9/2018,48,510.000,10625,30.600
P00013,C00003,CLI00307,CHI,V00030,SUC00051,7/9/2021,48,510.000,10625,30.600
P00013,C00003,CLI00307,URU,V00010,SUC00034,6/7/2018,12,170.000,"14166,66667",10.200
P00013,C00003,CLI00307,URU,V00010,SUC00034,6/7/2021,12,170.000,"14166,66667",10.200
P00013,C00003,CLI00071,COL,V00031,SUC00054,21/8/2016,40,410.000,10250,53.300
P00013,C00003,CLI00071,COL,V00031,SUC00054,21/8/2020,40,410.000,10250,53.300
P00013,C00003,CLI00168,COL,V00046,SUC00019,17/4/2018,13,190.000,"14615,38462",28.500
P00013,C00003,CLI00168,COL,V00046,SUC00019,17/4/2021,13,190.000,"14615,38462",28.500
P00013,C00003,CLI00546,COL,V00046,SUC00019,20/2/2018,42,580.000,"13809,52381",87.000
P00013,C00003,CLI00546,COL,V00046,SUC00019,20/2/2021,42,580.000,"13809,52381",87.000
P00013,C00003,CLI00219,ECU,V00050,SUC00023,20/1/2018,50,540.000,10800,59.400
P00013,C00003,CLI00219,ECU,V00050,SUC00023,20/1/2021,50,540.000,10800,59.400
P00013,C00003,CLI00749,CRI,V00003,SUC00026,4/10/2016,6,70.000,"11666,66667","0,91"
P00013,C00003,CLI00749,CRI,V00003,SUC00026,4/10/2020,6,70.000,"11666,66667","0,91"
P00013,C00003,CLI00749,MEX,V00048,SUC00053,14/11/2017,9,140.000,"15555,55556","0,98"
P00013,C00003,CLI00749,DOM,V00004,SUC00041,5/8/2019,6,130.000,"21666,66667",15.600
